Property Name,Visits,Values Accumulated,Trial Number,Position Number 
Vine_street,1629,260640,59181,19
Regent_street,1590,413400,59182,31
Liverpool_station,1417,354250,59183,35
King_cross_station,1393,348250,59184,5
White_hall,1502,150200,59185,13
Second_chance,1652,1652,59186,22
Transfalgar_square,1541,308200,59187,24
Picadilly,1539,369360,59188,29
Mayfair,1340,670000,59189,39
First_community_chest,1290,1290,59190,2
Euston,1365,81900,59191,8
Electric_company,1529,122320,59192,12
Strand,1587,285660,59193,21
Fenchchurch_station,1599,399750,59194,25
Go_to_jail,1648,1648,59195,30
White_hall,1503,150300,59196,13
Strand,1588,285840,59197,21
Water_works,1621,129680,59198,28
Bond_street,1450,406000,59199,34
King_cross_station,1394,348500,59200,5
Second_community_chest,1571,1571,59201,17
Free_parking,1679,1679,59202,20
Water_works,1622,129760,59203,28
Oxford_street,1445,375700,59204,32
Old_kent,1294,25880,59205,1
Just_visiting,1340,1340,59206,10
Northhumber,1544,185280,59207,14
Fenchchurch_station,1600,400000,59208,25
Bond_street,1451,406280,59209,34
King_cross_station,1395,348750,59210,5
Pentoville,1377,110160,59211,9
Pall_mall,1339,133900,59212,11
Fleet_street,1575,283500,59213,23
Go_to_jail,1649,1649,59214,30
Electric_company,1530,122400,59215,12
Second_community_chest,1572,1572,59216,17
leicester_square,1602,352440,59217,26
Go_to_jail,1650,1650,59218,30
Northhumber,1545,185400,59219,14
Transfalgar_square,1542,308400,59220,24
Regent_street,1591,413660,59221,31
Third_community_chest,1452,1452,59222,33
Mayfair,1341,670500,59223,39
Pall_mall,1340,134000,59224,11
Maryleborne_station,1505,376250,59225,15
Conventry_street,1560,343200,59226,27
Go_to_jail,1651,1651,59227,30
Maryleborne_station,1506,376500,59228,15
Second_community_chest,1573,1573,59229,17
Fleet_street,1576,283680,59230,23
leicester_square,1603,352660,59231,26
Water_works,1623,129840,59232,28
Go_to_jail,1652,1652,59233,30
Free_parking,1680,1680,59234,20
Picadilly,1540,369600,59235,29
Third_community_chest,1453,1453,59236,33
Mayfair,1342,671000,59237,39
First_chance,1335,1335,59238,7
Vine_street,1630,260800,59239,19
leicester_square,1604,352880,59240,26
Oxford_street,1446,375960,59241,32
Bond_street,1452,406560,59242,34
King_cross_station,1396,349000,59243,5
Pall_mall,1341,134100,59244,11
White_hall,1504,150400,59245,13
Transfalgar_square,1543,308600,59246,24
Third_chance,1457,1457,59247,36
Supertax,1325,1325000,59248,38
Old_kent,1295,25900,59249,1
King_cross_station,1397,349250,59250,5
Northhumber,1546,185520,59251,14
leicester_square,1605,353100,59252,26
Picadilly,1541,369840,59253,29
Third_community_chest,1454,1454,59254,33
Liverpool_station,1418,354500,59255,35
White_chapel,1397,55880,59256,3
King_cross_station,1398,349500,59257,5
Just_visiting,1341,1341,59258,10
Strand,1589,286020,59259,21
Fleet_street,1577,283860,59260,23
Go_to_jail,1653,1653,59261,30
Bow_street,1550,217000,59262,16
Transfalgar_square,1544,308800,59263,24
Third_community_chest,1455,1455,59264,33
First_community_chest,1291,1291,59265,2
Electric_company,1531,122480,59266,12
Vine_street,1631,260960,59267,19
Fleet_street,1578,284040,59268,23
Conventry_street,1561,343420,59269,27
Picadilly,1542,370080,59270,29
Old_kent,1296,25920,59271,1
Pentoville,1378,110240,59272,9
Northhumber,1547,185640,59273,14
Transfalgar_square,1545,309000,59274,24
Regent_street,1592,413920,59275,31
First_community_chest,1292,1292,59276,2
The_angel_islington,1387,83220,59277,6
Pall_mall,1342,134200,59278,11
Marlborough_street,1577,220780,59279,18
Water_works,1624,129920,59280,28
Bond_street,1453,406840,59281,34
The_angel_islington,1388,83280,59282,6
Marlborough_street,1578,220920,59283,18
leicester_square,1606,353320,59284,26
Liverpool_station,1419,354750,59285,35
Supertax,1326,1326000,59286,38
Old_kent,1297,25940,59287,1
Income_Tax,1399,2798000,59288,4
Electric_company,1532,122560,59289,12
Marlborough_street,1579,221060,59290,18
Transfalgar_square,1546,309200,59291,24
leicester_square,1607,353540,59292,26
Picadilly,1543,370320,59293,29
Go,1397,1397,59294,0
First_chance,1336,1336,59295,7
Vine_street,1632,261120,59296,19
Conventry_street,1562,343640,59297,27
Third_chance,1458,1458,59298,36
First_chance,1337,1337,59299,7
Maryleborne_station,1507,376750,59300,15
Fleet_street,1579,284220,59301,23
Go_to_jail,1654,1654,59302,30
Strand,1590,286200,59303,21
Fenchchurch_station,1601,400250,59304,25
Go_to_jail,1655,1655,59305,30
Second_community_chest,1574,1574,59306,17
Strand,1591,286380,59307,21
Go_to_jail,1656,1656,59308,30
Vine_street,1633,261280,59309,19
Picadilly,1544,370560,59310,29
Old_kent,1298,25960,59311,1
King_cross_station,1399,349750,59312,5
Bow_street,1551,217140,59313,16
Strand,1592,286560,59314,21
Go_to_jail,1657,1657,59315,30
White_hall,1505,150500,59316,13
Vine_street,1634,261440,59317,19
Go_to_jail,1658,1658,59318,30
Maryleborne_station,1508,377000,59319,15
Transfalgar_square,1547,309400,59320,24
leicester_square,1608,353760,59321,26
Supertax,1327,1327000,59322,38
Just_visiting,1342,1342,59323,10
Second_chance,1653,1653,59324,22
Transfalgar_square,1548,309600,59325,24
Third_community_chest,1456,1456,59326,33
Third_chance,1459,1459,59327,36
First_community_chest,1293,1293,59328,2
Pentoville,1379,110320,59329,9
Free_parking,1681,1681,59330,20
Second_chance,1654,1654,59331,22
Go_to_jail,1659,1659,59332,30
Second_community_chest,1575,1575,59333,17
Vine_street,1635,261600,59334,19
leicester_square,1609,353980,59335,26
Oxford_street,1447,376220,59336,32
Income_Tax,1400,2800000,59337,4
White_hall,1506,150600,59338,13
Transfalgar_square,1549,309800,59339,24
leicester_square,1610,354200,59340,26
Liverpool_station,1420,355000,59341,35
Income_Tax,1401,2802000,59342,4
The_angel_islington,1389,83340,59343,6
Euston,1366,81960,59344,8
Marlborough_street,1580,221200,59345,18
Free_parking,1682,1682,59346,20
Conventry_street,1563,343860,59347,27
Supertax,1328,1328000,59348,38
King_cross_station,1400,350000,59349,5
Pall_mall,1343,134300,59350,11
White_hall,1507,150700,59351,13
Second_community_chest,1576,1576,59352,17
Vine_street,1636,261760,59353,19
Fleet_street,1580,284400,59354,23
Water_works,1625,130000,59355,28
Parklane,1422,497700,59356,37
First_community_chest,1294,1294,59357,2
Euston,1367,82020,59358,8
Vine_street,1637,261920,59359,19
Fenchchurch_station,1602,400500,59360,25
Liverpool_station,1421,355250,59361,35
Old_kent,1299,25980,59362,1
Pall_mall,1344,134400,59363,11
White_hall,1508,150800,59364,13
Maryleborne_station,1509,377250,59365,15
Conventry_street,1564,344080,59366,27
Third_community_chest,1457,1457,59367,33
Go,1398,1398,59368,0
Pentoville,1380,110400,59369,9
Second_community_chest,1577,1577,59370,17
Transfalgar_square,1550,310000,59371,24
Third_chance,1460,1460,59372,36
Supertax,1329,1329000,59373,38
Go,1399,1399,59374,0
Just_visiting,1343,1343,59375,10
Northhumber,1548,185760,59376,14
Transfalgar_square,1551,310200,59377,24
leicester_square,1611,354420,59378,26
Third_community_chest,1458,1458,59379,33
Supertax,1330,1330000,59380,38
The_angel_islington,1390,83400,59381,6
Second_community_chest,1578,1578,59382,17
leicester_square,1612,354640,59383,26
Third_chance,1461,1461,59384,36
Go,1400,1400,59385,0
Pentoville,1381,110480,59386,9
Second_community_chest,1579,1579,59387,17
leicester_square,1613,354860,59388,26
Third_community_chest,1459,1459,59389,33
White_chapel,1398,55920,59390,3
Maryleborne_station,1510,377500,59391,15
Second_community_chest,1580,1580,59392,17
leicester_square,1614,355080,59393,26
Bond_street,1454,407120,59394,34
First_community_chest,1295,1295,59395,2
White_hall,1509,150900,59396,13
Transfalgar_square,1552,310400,59397,24
Water_works,1626,130080,59398,28
Third_chance,1462,1462,59399,36
Go,1401,1401,59400,0
Pentoville,1382,110560,59401,9
Electric_company,1533,122640,59402,12
Maryleborne_station,1511,377750,59403,15
Strand,1593,286740,59404,21
Picadilly,1545,370800,59405,29
Go,1402,1402,59406,0
Pall_mall,1345,134500,59407,11
Fleet_street,1581,284580,59408,23
Oxford_street,1448,376480,59409,32
Third_chance,1463,1463,59410,36
King_cross_station,1401,350250,59411,5
Bow_street,1552,217280,59412,16
Vine_street,1638,262080,59413,19
Fenchchurch_station,1603,400750,59414,25
Third_community_chest,1460,1460,59415,33
Parklane,1423,498050,59416,37
First_community_chest,1296,1296,59417,2
Electric_company,1534,122720,59418,12
Transfalgar_square,1553,310600,59419,24
Oxford_street,1449,376740,59420,32
Old_kent,1300,26000,59421,1
Pall_mall,1346,134600,59422,11
Bow_street,1553,217420,59423,16
Marlborough_street,1581,221340,59424,18
Picadilly,1546,371040,59425,29
Oxford_street,1450,377000,59426,32
Liverpool_station,1422,355500,59427,35
White_chapel,1399,55960,59428,3
Euston,1368,82080,59429,8
Marlborough_street,1582,221480,59430,18
Water_works,1627,130160,59431,28
Oxford_street,1451,377260,59432,32
Liverpool_station,1423,355750,59433,35
The_angel_islington,1391,83460,59434,6
Electric_company,1535,122800,59435,12
Second_community_chest,1581,1581,59436,17
Free_parking,1683,1683,59437,20
Fleet_street,1582,284760,59438,23
Third_community_chest,1461,1461,59439,33
Parklane,1424,498400,59440,37
Old_kent,1301,26020,59441,1
Pentoville,1383,110640,59442,9
Vine_street,1639,262240,59443,19
Transfalgar_square,1554,310800,59444,24
Conventry_street,1565,344300,59445,27
Liverpool_station,1424,356000,59446,35
Mayfair,1343,671500,59447,39
First_chance,1338,1338,59448,7
Maryleborne_station,1512,378000,59449,15
Fleet_street,1583,284940,59450,23
leicester_square,1615,355300,59451,26
Bond_street,1455,407400,59452,34
Parklane,1425,498750,59453,37
Pentoville,1384,110720,59454,9
Pall_mall,1347,134700,59455,11
Marlborough_street,1583,221620,59456,18
Free_parking,1684,1684,59457,20
Second_chance,1655,1655,59458,22
Picadilly,1547,371280,59459,29
Liverpool_station,1425,356250,59460,35
Go,1403,1403,59461,0
King_cross_station,1402,350500,59462,5
White_hall,1510,151000,59463,13
Vine_street,1640,262400,59464,19
Go_to_jail,1660,1660,59465,30
Second_community_chest,1582,1582,59466,17
leicester_square,1616,355520,59467,26
Regent_street,1593,414180,59468,31
Supertax,1331,1331000,59469,38
Pentoville,1385,110800,59470,9
Vine_street,1641,262560,59471,19
Regent_street,1594,414440,59472,31
First_community_chest,1297,1297,59473,2
White_hall,1511,151100,59474,13
Fenchchurch_station,1604,401000,59475,25
Go_to_jail,1661,1661,59476,30
Strand,1594,286920,59477,21
Conventry_street,1566,344520,59478,27
Mayfair,1344,672000,59479,39
Pall_mall,1348,134800,59480,11
Bow_street,1554,217560,59481,16
Water_works,1628,130240,59482,28
Supertax,1332,1332000,59483,38
Euston,1369,82140,59484,8
Vine_street,1642,262720,59485,19
Strand,1595,287100,59486,21
Third_community_chest,1462,1462,59487,33
First_community_chest,1298,1298,59488,2
Northhumber,1549,185880,59489,14
Strand,1596,287280,59490,21
Conventry_street,1567,344740,59491,27
Regent_street,1595,414700,59492,31
Third_community_chest,1463,1463,59493,33
Income_Tax,1402,2804000,59494,4
Maryleborne_station,1513,378250,59495,15
Fleet_street,1584,285120,59496,23
Liverpool_station,1426,356500,59497,35
The_angel_islington,1392,83520,59498,6
Marlborough_street,1584,221760,59499,18
Conventry_street,1568,344960,59500,27
Mayfair,1345,672500,59501,39
Pall_mall,1349,134900,59502,11
Vine_street,1643,262880,59503,19
Conventry_street,1569,345180,59504,27
Picadilly,1548,371520,59505,29
Regent_street,1596,414960,59506,31
Parklane,1426,499100,59507,37
Euston,1370,82200,59508,8
White_hall,1512,151200,59509,13
Free_parking,1685,1685,59510,20
Water_works,1629,130320,59511,28
Third_community_chest,1464,1464,59512,33
Liverpool_station,1427,356750,59513,35
Old_kent,1302,26040,59514,1
Pall_mall,1350,135000,59515,11
Free_parking,1686,1686,59516,20
Transfalgar_square,1555,311000,59517,24
Third_chance,1464,1464,59518,36
Euston,1371,82260,59519,8
Bow_street,1555,217700,59520,16
Transfalgar_square,1556,311200,59521,24
Oxford_street,1452,377520,59522,32
White_chapel,1400,56000,59523,3
King_cross_station,1403,350750,59524,5
First_chance,1339,1339,59525,7
Electric_company,1536,122880,59526,12
Transfalgar_square,1557,311400,59527,24
Picadilly,1549,371760,59528,29
Liverpool_station,1428,357000,59529,35
Income_Tax,1403,2806000,59530,4
Northhumber,1550,186000,59531,14
Strand,1597,287460,59532,21
Conventry_street,1570,345400,59533,27
Mayfair,1346,673000,59534,39
Old_kent,1303,26060,59535,1
Euston,1372,82320,59536,8
Northhumber,1551,186120,59537,14
Second_chance,1656,1656,59538,22
Water_works,1630,130400,59539,28
Parklane,1427,499450,59540,37
Old_kent,1304,26080,59541,1
Income_Tax,1404,2808000,59542,4
Pall_mall,1351,135100,59543,11
Second_chance,1657,1657,59544,22
Regent_street,1597,415220,59545,31
Parklane,1428,499800,59546,37
White_chapel,1401,56040,59547,3
Just_visiting,1344,1344,59548,10
White_hall,1513,151300,59549,13
Second_community_chest,1583,1583,59550,17
Transfalgar_square,1558,311600,59551,24
Bond_street,1456,407680,59552,34
The_angel_islington,1393,83580,59553,6
Maryleborne_station,1514,378500,59554,15
Second_community_chest,1584,1584,59555,17
Transfalgar_square,1559,311800,59556,24
Liverpool_station,1429,357250,59557,35
First_chance,1340,1340,59558,7
Maryleborne_station,1515,378750,59559,15
Free_parking,1687,1687,59560,20
leicester_square,1617,355740,59561,26
Liverpool_station,1430,357500,59562,35
Old_kent,1305,26100,59563,1
The_angel_islington,1394,83640,59564,6
Electric_company,1537,122960,59565,12
Vine_street,1644,263040,59566,19
Water_works,1631,130480,59567,28
Third_community_chest,1465,1465,59568,33
White_chapel,1402,56080,59569,3
The_angel_islington,1395,83700,59570,6
Euston,1373,82380,59571,8
Northhumber,1552,186240,59572,14
Second_chance,1658,1658,59573,22
Third_community_chest,1466,1466,59574,33
Supertax,1333,1333000,59575,38
The_angel_islington,1396,83760,59576,6
Euston,1374,82440,59577,8
Northhumber,1553,186360,59578,14
Marlborough_street,1585,221900,59579,18
Second_chance,1659,1659,59580,22
Oxford_street,1453,377780,59581,32
Go,1404,1404,59582,0
White_chapel,1403,56120,59583,3
Northhumber,1554,186480,59584,14
Fleet_street,1585,285300,59585,23
Fenchchurch_station,1605,401250,59586,25
Water_works,1632,130560,59587,28
Go_to_jail,1662,1662,59588,30
Northhumber,1555,186600,59589,14
Strand,1598,287640,59590,21
Transfalgar_square,1560,312000,59591,24
Oxford_street,1454,378040,59592,32
Third_chance,1465,1465,59593,36
Go,1405,1405,59594,0
The_angel_islington,1397,83820,59595,6
Just_visiting,1345,1345,59596,10
Bow_street,1556,217840,59597,16
Transfalgar_square,1561,312200,59598,24
Third_community_chest,1467,1467,59599,33
Mayfair,1347,673500,59600,39
King_cross_station,1404,351000,59601,5
Electric_company,1538,123040,59602,12
Second_chance,1660,1660,59603,22
Conventry_street,1571,345620,59604,27
Oxford_street,1455,378300,59605,32
Mayfair,1348,674000,59606,39
White_chapel,1404,56160,59607,3
Euston,1375,82500,59608,8
Second_community_chest,1585,1585,59609,17
Vine_street,1645,263200,59610,19
Strand,1599,287820,59611,21
Water_works,1633,130640,59612,28
Liverpool_station,1431,357750,59613,35
Parklane,1429,500150,59614,37
Income_Tax,1405,2810000,59615,4
Pall_mall,1352,135200,59616,11
Bow_street,1557,217980,59617,16
Vine_street,1646,263360,59618,19
Fleet_street,1586,285480,59619,23
Liverpool_station,1432,358000,59620,35
First_chance,1341,1341,59621,7
Electric_company,1539,123120,59622,12
Strand,1600,288000,59623,21
Fenchchurch_station,1606,401500,59624,25
